strata_id	layer1	layer2	layer3	layer4	layer5	layer6	NG_E_acres	PB_E_acres	GS_E_acres	EA_E_acres	MS_E_acres	BS_E_acres
I_1_B_N_I_I	I	1	B	N	I	I	2460.33	0.0	0.0	0.0	0.0	0.0
I_1_B_N_I_J	I	1	B	N	I	J	6648.9	0.0	0.0	0.0	0.0	0.0
I_1_B_N_I_K	I	1	B	N	I	K	6573.848955964231	0.0	0.0	0.0	17794.05104403577	0.0
I_1_B_N_I_M	I	1	B	N	I	M	555.32	0.0	0.0	0.0	0.0	0.0
I_1_B_N_I_N	I	1	B	N	I	N	2882.6	0.0	0.0	0.0	0.0	0.0
I_1_B_N_I_O	I	1	B	N	I	O	14020.6	0.0	0.0	0.0	0.0	0.0
I_1_B_N_I_S	I	1	B	N	I	S	0.0	0.0	0.0	0.0	207.63	0.0
I_1_G_N_C_F	I	1	G	N	C	F	0.0	0.0	0.0	0.0	311.35	0.0
I_1_G_N_C_H	I	1	G	N	C	H	0.0	0.0	0.0	0.0	225.58	0.0
I_1_G_N_D_F	I	1	G	N	D	F	0.0	0.0	0.0	0.0	10089.5	0.0
I_1_G_N_D_H	I	1	G	N	D	H	786.96	0.0	0.0	0.0	0.0	0.0
I_1_G_N_D_I	I	1	G	N	D	I	893.81	0.0	0.0	0.0	0.0	0.0
I_1_G_N_D_J	I	1	G	N	D	J	998.52	0.0	0.0	0.0	0.0	0.0
I_1_G_N_D_K	I	1	G	N	D	K	0.0	0.0	0.0	0.0	2533.44	0.0
I_1_G_N_D_M	I	1	G	N	D	M	484.84	0.0	0.0	0.0	0.0	0.0
I_1_G_N_D_N	I	1	G	N	D	N	1343.85	0.0	0.0	0.0	0.0	0.0
I_1_G_N_D_O	I	1	G	N	D	O	4720.22	0.0	0.0	0.0	0.0	0.0
I_1_G_N_D_S	I	1	G	N	D	S	0.0	0.0	0.0	0.0	195.06	0.0
I_1_G_N_E_F	I	1	G	N	E	F	893.05	0.0	0.0	0.0	0.0	0.0
I_1_G_N_E_G	I	1	G	N	E	G	2804.78	0.0	0.0	0.0	0.0	0.0
I_1_G_N_E_K	I	1	G	N	E	K	0.0	0.0	0.0	0.0	2270.87455	266.41544999999996
