var_id	var_name	var_value	var_reduced_cost	db_strata_tofind	db_row_id_tofind	db_status
8034	xNG_B,N,N,L,I,M,5	204.51	0.0	I_M_NG_0_E	4	good
8040	xNG_B,N,N,L,A,S,1	81.7	0.0	A_S_NG_0_E	0	good
8041	xNG_B,N,N,L,A,S,2	81.54	0.0	A_S_NG_0_E	1	good
8042	xNG_B,N,N,L,A,S,3	81.37	0.0	A_S_NG_0_E	2	good
8043	xNG_B,N,N,L,A,S,4	81.21	0.0	A_S_NG_0_E	3	good
8044	xNG_B,N,N,L,A,S,5	81.05	0.0	A_S_NG_0_E	4	good
8045	xNG_B,N,N,L,A,M,1	149.15	0.0	A_M_NG_0_E	0	good
8046	xNG_B,N,N,L,A,M,2	148.85	0.0	A_M_NG_0_E	1	good
8047	xNG_B,N,N,L,A,M,3	148.55	0.0	A_M_NG_0_E	2	good
8048	xNG_B,N,N,L,A,M,4	148.26	0.0	A_M_NG_0_E	3	good
8049	xNG_B,N,N,L,A,M,5	147.96	0.0	A_M_NG_0_E	4	good
8050	xNG_B,N,N,L,A,L,1	359.1	0.0	A_L_NG_0_E	0	good
8051	xNG_B,N,N,L,A,L,2	358.38	0.0	A_L_NG_0_E	1	good
8052	xNG_B,N,N,L,A,L,3	357.67	0.0	A_L_NG_0_E	2	good
8053	xNG_B,N,N,L,A,L,4	356.95	0.0	A_L_NG_0_E	3	good
8054	xNG_B,N,N,L,A,L,5	356.24	0.0	A_L_NG_0_E	4	good
8055	xNG_B,N,N,L,L,M,1	71.25	0.0	L_M_NG_0_E	0	good
8056	xNG_B,N,N,L,L,M,2	71.11	0.0	L_M_NG_0_E	1	good
8057	xNG_B,N,N,L,L,M,3	70.97	0.0	L_M_NG_0_E	2	good
8058	xNG_B,N,N,L,L,M,4	70.82	0.0	L_M_NG_0_E	3	good
8059	xNG_B,N,N,L,L,M,5	70.68	0.0	L_M_NG_0_E	4	good
